timestamp,open,high,low,close,volume,symbol
2026-03-05T10:00:00+00:00,21989.05,22214.91,21788.11,22128.91,1069736,NIFTY50
2026-03-06T10:00:00+00:00,22254.72,22357.19,22138.56,22201.09,1577386,NIFTY50
2026-03-09T10:00:00+00:00,22163.87,22196.05,21796.36,22049.48,507646,NIFTY50
2026-03-10T10:00:00+00:00,21969.09,22010.51,21710.71,21829.64,593533,NIFTY50
2026-03-11T10:00:00+00:00,21811.89,22213.24,21625.44,22204.24,916033,NIFTY50
2026-03-12T10:00:00+00:00,22112.24,22200.45,22032.55,22150.52,1039398,NIFTY50
2026-03-13T10:00:00+00:00,22298.22,22300.03,22005.59,22146.13,1814412,NIFTY50
2026-03-16T10:00:00+00:00,22162.79,22423.38,21672.86,21846.96,1326999,NIFTY50
2026-03-17T10:00:00+00:00,21860.44,22078.21,21820.95,22062.9,574203,NIFTY50
2026-03-18T10:00:00+00:00,22026.32,22166.02,21799.82,21844.86,498062,NIFTY50
2026-03-19T10:00:00+00:00,21814.58,21997.12,21734.52,21908.14,2013730,NIFTY50
2026-03-20T10:00:00+00:00,21841.95,22135.77,21798.54,22094.78,1958662,NIFTY50
2026-03-23T10:00:00+00:00,22080.01,22226.58,21804.26,21961.88,1805346,NIFTY50
2026-03-24T10:00:00+00:00,21956.19,22456.71,21908.55,22322.31,871037,NIFTY50
2026-03-25T10:00:00+00:00,22445.9,22557.07,22235.19,22552.23,324528,NIFTY50
2026-03-26T10:00:00+00:00,22559.29,22831.7,22546.87,22790.81,445171,NIFTY50
2026-03-27T10:00:00+00:00,22820.11,23022.47,22698.28,22769.09,802713,NIFTY50
2026-03-30T10:00:00+00:00,22844.12,22889.18,22643.51,22715.71,1554452,NIFTY50
2026-03-31T10:00:00+00:00,22794.93,22926.77,22750.11,22830.6,988501,NIFTY50
2026-04-01T10:00:00+00:00,22854.94,22890.73,22462.01,22462.7,1069504,NIFTY50
2026-04-02T10:00:00+00:00,22428.68,22474.8,21950.54,22056.71,1109430,NIFTY50
2026-04-03T10:00:00+00:00,22206.48,22346.42,22172.17,22323.04,1158662,NIFTY50
2026-04-06T10:00:00+00:00,22320.91,22328.97,21493.46,21815.89,1092325,NIFTY50
2026-04-07T10:00:00+00:00,21813.16,22054.39,21663.59,21900.82,1751470,NIFTY50
2026-04-08T10:00:00+00:00,21829.12,22230.61,21645.52,22045.06,1612713,NIFTY50
2026-04-09T10:00:00+00:00,21966.45,22629.27,21953.32,22552.64,934962,NIFTY50
2026-04-10T10:00:00+00:00,22558.21,22701.99,22084.53,22147.47,759403,NIFTY50
2026-04-13T10:00:00+00:00,22085.02,22548.1,21977.22,22504.61,649896,NIFTY50
2026-04-14T10:00:00+00:00,22610.51,22900.03,22585.47,22681.27,1369479,NIFTY50
2026-04-15T10:00:00+00:00,22580.27,22981.8,22509.56,22801.15,1395121,NIFTY50
2026-04-16T10:00:00+00:00,22829.59,23000.81,22797.78,22907.35,1392395,NIFTY50
2026-04-17T10:00:00+00:00,23061.21,23126.77,22709.26,22872.75,1669904,NIFTY50
2026-04-20T10:00:00+00:00,22937.56,23097.01,22566.78,22678.45,1946781,NIFTY50
2026-04-21T10:00:00+00:00,22745.57,23127.58,22712.08,22867.33,824994,NIFTY50
2026-04-22T10:00:00+00:00,22800.17,22810.72,22519.73,22565.92,1381037,NIFTY50
2026-04-23T10:00:00+00:00,22566.98,22998.85,22531.14,22800.01,4685975,NIFTY50
2026-04-24T10:00:00+00:00,22729.65,23056.6,22663.85,22909.4,1075470,NIFTY50
2026-04-27T10:00:00+00:00,22948.43,23164.35,22831.83,23154.23,563868,NIFTY50
2026-04-28T10:00:00+00:00,23225.61,23255.45,22937.72,23110.46,1311379,NIFTY50
2026-04-29T10:00:00+00:00,23036.92,23174.01,23028.88,23152.66,679094,NIFTY50
2026-04-30T10:00:00+00:00,23199.4,23459.75,23052.71,23308.28,603900,NIFTY50
2026-05-01T10:00:00+00:00,23351.5,23423.48,23026.66,23098.04,8255298,NIFTY50
