timestamp,open,high,low,close,volume,symbol
2025-12-25T10:00:00+00:00,2848.58,2877.84,2822.55,2866.7,1069736,RELIANCE_DEMO
2025-12-26T10:00:00+00:00,2883.0,2896.27,2867.95,2876.05,1577386,RELIANCE_DEMO
2025-12-29T10:00:00+00:00,2871.23,2875.4,2823.62,2856.41,507646,RELIANCE_DEMO
2025-12-30T10:00:00+00:00,2846.0,2851.36,2812.52,2827.93,593533,RELIANCE_DEMO
2025-12-31T10:00:00+00:00,2825.63,2877.62,2801.48,2876.46,916033,RELIANCE_DEMO
2026-01-01T10:00:00+00:00,2864.54,2875.97,2854.22,2869.5,1039398,RELIANCE_DEMO
2026-01-02T10:00:00+00:00,2888.63,2888.87,2850.72,2868.93,1814412,RELIANCE_DEMO
2026-01-05T10:00:00+00:00,2871.09,2904.85,2807.62,2830.17,1326999,RELIANCE_DEMO
2026-01-06T10:00:00+00:00,2831.92,2860.13,2826.8,2858.15,574203,RELIANCE_DEMO
2026-01-07T10:00:00+00:00,2853.41,2871.51,2824.07,2829.9,498062,RELIANCE_DEMO
2026-01-08T10:00:00+00:00,2825.98,2849.63,2815.61,2838.1,2013730,RELIANCE_DEMO
2026-01-09T10:00:00+00:00,2829.53,2867.59,2823.9,2862.28,1958662,RELIANCE_DEMO
2026-01-12T10:00:00+00:00,2860.37,2879.35,2824.64,2845.06,1805346,RELIANCE_DEMO
2026-01-13T10:00:00+00:00,2844.32,2909.17,2838.15,2891.75,871037,RELIANCE_DEMO
2026-01-14T10:00:00+00:00,2907.76,2922.17,2880.47,2921.54,324528,RELIANCE_DEMO
2026-01-15T10:00:00+00:00,2922.45,2957.74,2920.84,2952.45,445171,RELIANCE_DEMO
2026-01-16T10:00:00+00:00,2956.24,2982.46,2940.46,2949.63,802713,RELIANCE_DEMO
2026-01-19T10:00:00+00:00,2959.35,2965.19,2933.36,2942.72,1554452,RELIANCE_DEMO
2026-01-20T10:00:00+00:00,2952.98,2970.06,2947.17,2957.6,988501,RELIANCE_DEMO
2026-01-21T10:00:00+00:00,2960.75,2965.39,2909.85,2909.94,1069504,RELIANCE_DEMO
2026-01-22T10:00:00+00:00,2905.53,2911.51,2843.59,2857.35,1109430,RELIANCE_DEMO
2026-01-23T10:00:00+00:00,2876.75,2894.88,2872.3,2891.85,1158662,RELIANCE_DEMO
2026-01-26T10:00:00+00:00,2891.57,2892.62,2784.38,2826.15,1092325,RELIANCE_DEMO
2026-01-27T10:00:00+00:00,2825.8,2857.05,2806.42,2837.15,1751470,RELIANCE_DEMO
2026-01-28T10:00:00+00:00,2827.86,2879.87,2804.08,2855.84,1612713,RELIANCE_DEMO
2026-01-29T10:00:00+00:00,2845.65,2931.52,2843.95,2921.59,934962,RELIANCE_DEMO
2026-01-30T10:00:00+00:00,2922.31,2940.94,2860.95,2869.1,759403,RELIANCE_DEMO
2026-02-02T10:00:00+00:00,2861.01,2921.0,2847.05,2915.37,649896,RELIANCE_DEMO
2026-02-03T10:00:00+00:00,2929.09,2966.6,2925.84,2938.26,1369479,RELIANCE_DEMO
2026-02-04T10:00:00+00:00,2925.17,2977.19,2916.01,2953.79,1395121,RELIANCE_DEMO
2026-02-05T10:00:00+00:00,2957.47,2979.65,2953.35,2967.54,1392395,RELIANCE_DEMO
2026-02-06T10:00:00+00:00,2987.47,2995.97,2941.88,2963.06,1669904,RELIANCE_DEMO
2026-02-09T10:00:00+00:00,2971.46,2992.11,2923.42,2937.89,1946781,RELIANCE_DEMO
2026-02-10T10:00:00+00:00,2946.58,2996.07,2942.25,2962.36,824994,RELIANCE_DEMO
2026-02-11T10:00:00+00:00,2953.66,2955.03,2917.33,2923.31,1381037,RELIANCE_DEMO
2026-02-12T10:00:00+00:00,2923.45,2979.4,2918.81,2953.64,4685975,RELIANCE_DEMO
2026-02-13T10:00:00+00:00,2944.52,2986.88,2936.0,2967.81,1075470,RELIANCE_DEMO
2026-02-16T10:00:00+00:00,2972.86,3000.84,2957.76,2999.53,563868,RELIANCE_DEMO
2026-02-17T10:00:00+00:00,3008.77,3012.64,2971.48,2993.85,1311379,RELIANCE_DEMO
2026-02-18T10:00:00+00:00,2984.33,3002.09,2983.29,2999.32,679094,RELIANCE_DEMO
2026-02-19T10:00:00+00:00,3005.38,3039.1,2986.37,3019.48,603900,RELIANCE_DEMO
2026-02-20T10:00:00+00:00,3025.08,3034.41,2983.0,2992.25,8255298,RELIANCE_DEMO
2026-02-23T10:00:00+00:00,3004.48,3043.59,2992.74,3026.26,1027218,RELIANCE_DEMO
2026-02-24T10:00:00+00:00,3017.84,3050.87,3009.06,3046.54,1252856,RELIANCE_DEMO
2026-02-25T10:00:00+00:00,3026.06,3124.13,2996.78,3111.32,949825,RELIANCE_DEMO
2026-02-26T10:00:00+00:00,3112.04,3174.35,3098.68,3153.95,1689256,RELIANCE_DEMO
2026-02-27T10:00:00+00:00,3156.41,3157.27,3117.77,3130.01,3512968,RELIANCE_DEMO
2026-03-02T10:00:00+00:00,3107.19,3135.57,3094.85,3132.07,1841731,RELIANCE_DEMO
2026-03-03T10:00:00+00:00,3130.77,3140.26,3086.14,3102.25,659905,RELIANCE_DEMO
2026-03-04T10:00:00+00:00,3096.95,3109.09,3053.07,3085.75,1472527,RELIANCE_DEMO
2026-03-05T10:00:00+00:00,3095.95,3135.37,3031.45,3050.34,562594,RELIANCE_DEMO
2026-03-06T10:00:00+00:00,3064.26,3077.27,3039.56,3047.68,1771464,RELIANCE_DEMO
2026-03-09T10:00:00+00:00,3047.02,3106.28,2995.82,3014.35,1059932,RELIANCE_DEMO
2026-03-10T10:00:00+00:00,3032.06,3058.08,2979.99,2987.88,1283845,RELIANCE_DEMO
2026-03-11T10:00:00+00:00,2972.43,3046.14,2972.25,3025.03,736191,RELIANCE_DEMO
2026-03-12T10:00:00+00:00,3027.2,3056.16,3025.93,3045.2,991865,RELIANCE_DEMO
2026-03-13T10:00:00+00:00,3052.45,3086.93,3029.78,3057.83,3493856,RELIANCE_DEMO
2026-03-16T10:00:00+00:00,3056.16,3066.95,2980.76,2985.79,880856,RELIANCE_DEMO
